drug_id,cellline_id,cancer_type,IC50,IC50_predicted
104842,ACH-000748,SARC,-3.7571,-5.2114
104842,ACH-000939,SARC,-5.8519,-5.6349
4263900,ACH-000201,SARC,3.9024,1.7473
4263900,ACH-000082,SARC,4.3377,4.1286
4263900,ACH-000054,SARC,1.6052,1.8714
4263900,ACH-000169,SARC,3.1667,3.0443
4263900,ACH-000748,SARC,0.9350,2.8035
4263900,ACH-000939,SARC,3.2324,1.8978
44551660,ACH-000835,SARC,3.7663,4.2809
44551660,ACH-000689,SARC,2.3565,2.2136
44551660,ACH-000505,SARC,2.2764,2.7937
44551660,ACH-000748,SARC,2.7832,2.7124
44551660,ACH-000364,SARC,4.2114,3.6707
16720766,ACH-000169,SARC,0.4056,-0.3845
16720766,ACH-000689,SARC,1.5917,1.8899
78243717,ACH-000375,SARC,4.4900,4.2824
78243717,ACH-000364,SARC,5.0607,4.4212
24826799,ACH-000410,SARC,1.9192,1.0277
24826799,ACH-000772,SARC,0.0980,1.7442
25222038,ACH-000052,SARC,-0.3941,-0.0716
25222038,ACH-000375,SARC,-1.3527,-0.8075
25222038,ACH-000169,SARC,-0.1248,-0.4447
25222038,ACH-000505,SARC,-0.1540,-0.9714
25222038,ACH-000410,SARC,0.6646,1.1536
11713159,ACH-000052,SARC,2.2061,1.6621
11713159,ACH-000835,SARC,1.3216,1.6607
11713159,ACH-000449,SARC,0.3811,1.6589
11713159,ACH-000410,SARC,3.0820,4.5620
11713159,ACH-000772,SARC,1.6779,2.0773
53302361,ACH-000613,SARC,-0.1992,-0.2846
53302361,ACH-000748,SARC,1.2960,0.7229
53302361,ACH-000087,SARC,0.5124,1.1721
53302361,ACH-000939,SARC,-1.1589,0.2311
560326,ACH-000201,SARC,5.9788,6.5642
560326,ACH-000835,SARC,8.5884,6.1046
560326,ACH-000613,SARC,6.1999,5.6683
560326,ACH-000169,SARC,6.4787,6.7519
560326,ACH-000364,SARC,8.3353,7.1924
3005532,ACH-000052,SARC,2.3329,2.0825
3005532,ACH-000375,SARC,1.6503,1.5136
3005532,ACH-000835,SARC,1.8472,1.7768
3005532,ACH-000054,SARC,0.8559,1.6830
3005532,ACH-000449,SARC,1.9806,1.2628
3005532,ACH-000169,SARC,2.8913,1.8871
10027278,ACH-000613,SARC,0.4850,0.6276
10027278,ACH-000505,SARC,2.5951,1.4832
10027278,ACH-000410,SARC,2.6759,3.3812
5208,ACH-000052,SARC,-0.2700,-0.1575
5208,ACH-000613,SARC,-1.6510,-0.8822
5208,ACH-000607,SARC,-0.2289,-0.4470
5208,ACH-000449,SARC,-1.0942,-0.1677
5208,ACH-000505,SARC,0.7757,-0.4367
5208,ACH-000410,SARC,0.8770,0.8480
5208,ACH-000772,SARC,-2.3945,0.0771
3463933,ACH-000052,SARC,0.9615,1.5691
3463933,ACH-000835,SARC,1.2228,1.1310
3463933,ACH-000087,SARC,1.4349,1.7712
3463933,ACH-000772,SARC,1.8423,2.5890
6753378,ACH-000613,SARC,0.6811,1.9926
6753378,ACH-000054,SARC,3.1467,2.0493
6753378,ACH-000748,SARC,1.2281,2.0996
521106,ACH-000201,SARC,6.3037,2.5512
521106,ACH-000613,SARC,1.6185,2.3076
521106,ACH-000359,SARC,1.8679,3.5273
521106,ACH-000505,SARC,4.4267,3.5550
25022668,ACH-000201,SARC,2.5518,1.6256
25022668,ACH-000052,SARC,2.2929,2.6104
25022668,ACH-000375,SARC,1.8185,2.2199
25022668,ACH-000607,SARC,4.5805,1.8380
25022668,ACH-000410,SARC,4.5377,5.5093
25022668,ACH-000748,SARC,2.4940,2.7568
25022668,ACH-000087,SARC,1.5828,1.7471
10200390,ACH-000835,SARC,-0.4842,2.8305
10200390,ACH-000449,SARC,0.0335,2.5615
10200390,ACH-000364,SARC,4.9544,3.3238
3385,ACH-000201,SARC,2.9083,2.4068
3385,ACH-000052,SARC,4.7181,3.1960
3385,ACH-000449,SARC,5.5974,3.1074
3385,ACH-000359,SARC,3.4616,4.3046
446378,ACH-000835,SARC,-5.3037,-3.9828
446378,ACH-000449,SARC,-5.9815,-4.9750
446378,ACH-000169,SARC,-4.9149,-4.3502
446378,ACH-000748,SARC,-4.3705,-4.3230
11404337,ACH-000449,SARC,-0.9405,-2.5042
11404337,ACH-000169,SARC,-2.0196,-0.6414
24785538,ACH-000052,SARC,-0.1318,0.8022
24785538,ACH-000082,SARC,-0.6773,0.8762
24785538,ACH-000054,SARC,0.6328,-0.7579
11640390,ACH-000375,SARC,3.1715,1.4789
11640390,ACH-000835,SARC,2.5818,1.8818
11640390,ACH-000359,SARC,2.2843,1.8836
11640390,ACH-000169,SARC,-0.1405,1.8748
11640390,ACH-000364,SARC,2.4918,2.4929
82146,ACH-000201,SARC,2.7557,2.5739
82146,ACH-000449,SARC,4.2429,2.0337
82146,ACH-000359,SARC,-0.1676,2.4720
82146,ACH-000748,SARC,2.9820,3.5801
54676905,ACH-000052,SARC,4.1988,4.4108
54676905,ACH-000613,SARC,4.0072,4.1908
54676905,ACH-000748,SARC,4.5729,4.5743
54676905,ACH-000772,SARC,5.1840,4.2682
54676905,ACH-000364,SARC,4.5381,4.5270
11617559,ACH-000082,SARC,6.8409,5.9074
11617559,ACH-000096,SARC,5.4562,4.8987
11617559,ACH-000835,SARC,5.1115,5.4939
11617559,ACH-000449,SARC,5.1514,4.7811
11617559,ACH-000505,SARC,5.2089,5.5281
11617559,ACH-000748,SARC,5.7170,5.1915
10096043,ACH-000052,SARC,-3.4432,-2.9406
10096043,ACH-000082,SARC,-3.2787,-1.7639
10096043,ACH-000613,SARC,-5.1066,-4.3803
10096043,ACH-000054,SARC,-3.9932,-4.1145
10096043,ACH-000939,SARC,-3.7874,-3.9374
8249,ACH-000410,SARC,11.0166,7.8985
8249,ACH-000087,SARC,7.3301,7.4938
5280757,ACH-000613,SARC,-4.2632,-3.1500
5280757,ACH-000449,SARC,-3.0412,-3.0987
5280757,ACH-000505,SARC,-3.3562,-3.0152
5280757,ACH-000748,SARC,-2.6910,-2.9241
5280757,ACH-000772,SARC,-2.2635,-2.7011
10113978,ACH-000359,SARC,-0.1358,3.1870
10113978,ACH-000087,SARC,0.2913,2.8368
6445533,ACH-000201,SARC,-3.8454,-3.1837
6445533,ACH-000359,SARC,-3.1327,-2.7965
6445533,ACH-000087,SARC,-3.3148,-3.4079
448013,ACH-000201,SARC,-5.7742,-5.8597
448013,ACH-000082,SARC,-1.4795,-2.8690
448013,ACH-000835,SARC,-5.0976,-4.5866
448013,ACH-000607,SARC,-5.2377,-6.8219
448013,ACH-000169,SARC,-5.2866,-4.8461
448013,ACH-000939,SARC,-7.2227,-6.9628
448013,ACH-000364,SARC,-0.8988,-3.1572
25124816,ACH-000201,SARC,1.6335,1.8687
25124816,ACH-000054,SARC,1.7832,1.7137
25124816,ACH-000359,SARC,1.9150,2.2736
25124816,ACH-000169,SARC,2.8444,2.1343
25124816,ACH-000748,SARC,2.8075,2.5154
9813758,ACH-000375,SARC,1.3697,1.9604
9813758,ACH-000505,SARC,3.0992,2.6167
9813758,ACH-000748,SARC,3.1579,2.6547
9813758,ACH-000087,SARC,2.7611,1.8937
9813758,ACH-000939,SARC,2.8485,3.4076
159324,ACH-000096,SARC,-0.6196,0.6352
159324,ACH-000169,SARC,1.8760,1.6809
159324,ACH-000087,SARC,-0.7178,0.8917
25126798,ACH-000449,SARC,3.7984,3.3913
25126798,ACH-000087,SARC,3.3901,3.5236
10109823,ACH-000505,SARC,2.1718,1.5845
10109823,ACH-000087,SARC,2.2868,2.1742
10109823,ACH-000939,SARC,1.4276,1.3112
6450816,ACH-000210,SARC,-2.4999,-3.2713
6450816,ACH-000082,SARC,1.2507,-1.0707
6450816,ACH-000613,SARC,-0.0073,-0.2934
6450816,ACH-000607,SARC,-1.8314,-1.5488
11338033,ACH-000096,SARC,0.5566,0.7616
11338033,ACH-000169,SARC,0.9264,0.1833
9952773,ACH-000201,SARC,4.1178,3.1478
9952773,ACH-000210,SARC,3.7801,3.1315
9952773,ACH-000359,SARC,6.0371,4.7203
9952773,ACH-000689,SARC,6.0152,4.1944
9952773,ACH-000505,SARC,5.0161,4.0191
11754511,ACH-000210,SARC,3.5482,2.4242
11754511,ACH-000082,SARC,0.7606,1.6675
11754511,ACH-000613,SARC,4.0157,3.6798
11754511,ACH-000359,SARC,5.3621,4.0632
11754511,ACH-000505,SARC,1.6092,2.7579
11754511,ACH-000410,SARC,6.0307,5.3956
11647372,ACH-000201,SARC,-0.4099,0.4306
11647372,ACH-000096,SARC,0.0004,0.1958
11647372,ACH-000054,SARC,2.4395,2.1945
11647372,ACH-000607,SARC,3.2401,2.0255
5289247,ACH-000835,SARC,4.9087,4.0862
5289247,ACH-000607,SARC,5.1019,3.1482
5289247,ACH-000449,SARC,3.6044,3.3027
5289247,ACH-000505,SARC,-0.5253,2.8614
5289247,ACH-000410,SARC,6.5347,5.2379
5289247,ACH-000748,SARC,2.7103,3.0644
46885626,ACH-000169,SARC,2.1085,1.2563
46885626,ACH-000087,SARC,-3.2231,-2.2662
176167,ACH-000201,SARC,2.3273,2.5907
176167,ACH-000052,SARC,5.3049,3.1753
176167,ACH-000210,SARC,2.1326,2.1474
176167,ACH-000375,SARC,2.2633,2.0127
176167,ACH-000613,SARC,4.8641,4.0437
176167,ACH-000607,SARC,5.0959,3.8435
176167,ACH-000689,SARC,6.0683,3.0787
176167,ACH-000087,SARC,4.5489,1.9261
11373846,ACH-000375,SARC,3.9831,4.2473
11373846,ACH-000607,SARC,5.1306,4.6170
11625818,ACH-000210,SARC,3.9681,3.4691
11625818,ACH-000375,SARC,3.4682,4.2205
11625818,ACH-000607,SARC,5.0531,4.4377
11625818,ACH-000410,SARC,6.0371,5.9740
25102847,ACH-000082,SARC,1.9545,3.4035
25102847,ACH-000096,SARC,1.4189,2.4928
25102847,ACH-000613,SARC,3.2138,2.8137
24889392,ACH-000052,SARC,2.3298,2.1189
24889392,ACH-000210,SARC,1.3780,1.7905
24889392,ACH-000054,SARC,2.2457,2.6932
24889392,ACH-000607,SARC,2.1587,2.5133
24889392,ACH-000449,SARC,1.7418,1.7779
24889392,ACH-000359,SARC,3.0717,2.7219
9874913,ACH-000201,SARC,5.1478,3.5390
9874913,ACH-000613,SARC,4.3808,4.3263
9874913,ACH-000359,SARC,5.3767,4.4942
9874913,ACH-000169,SARC,5.1994,4.2510
9874913,ACH-000939,SARC,4.6320,4.3111
704473,ACH-000201,SARC,4.4702,3.5270
704473,ACH-000375,SARC,4.5637,4.2562
704473,ACH-000359,SARC,5.2000,4.9735
704473,ACH-000410,SARC,6.0338,5.9386
704473,ACH-000939,SARC,4.6261,4.3210
704473,ACH-000364,SARC,5.0552,5.0645
53340664,ACH-000939,SARC,2.7293,3.7267
53340664,ACH-000364,SARC,5.1958,4.1026
11634725,ACH-000052,SARC,3.7656,3.0579
11634725,ACH-000210,SARC,4.4247,1.9737
11634725,ACH-000082,SARC,5.4535,3.4867
11634725,ACH-000054,SARC,3.6070,2.9506
11634725,ACH-000410,SARC,5.3407,5.6598
11493598,ACH-000052,SARC,4.7509,5.0085
11493598,ACH-000210,SARC,4.4651,4.2349
11493598,ACH-000096,SARC,4.5705,4.1213
11493598,ACH-000169,SARC,5.2816,4.7157
11493598,ACH-000087,SARC,4.1604,4.2568
53394750,ACH-000052,SARC,4.8480,4.3444
53394750,ACH-000082,SARC,4.2846,5.8407
53394750,ACH-000096,SARC,3.2893,3.5238
53394750,ACH-000054,SARC,4.7676,4.7785
53394750,ACH-000169,SARC,3.7635,4.0597
53394750,ACH-000410,SARC,6.7032,6.0526
53394750,ACH-000939,SARC,5.1892,5.1437
53394750,ACH-000364,SARC,5.6239,5.5922
9910224,ACH-000052,SARC,5.1571,5.2033
9910224,ACH-000939,SARC,5.2551,5.4187
11178236,ACH-000613,SARC,2.0575,0.1532
11178236,ACH-000054,SARC,-4.2868,-3.7987
11178236,ACH-000607,SARC,-5.4748,-3.3592
11178236,ACH-000505,SARC,-4.0909,-4.5487
11178236,ACH-000410,SARC,3.8242,2.1220
42640,ACH-000835,SARC,5.4079,5.0621
42640,ACH-000613,SARC,5.0441,3.5765
42640,ACH-000169,SARC,1.1214,3.1543
42640,ACH-000505,SARC,4.4760,3.2851
24894414,ACH-000201,SARC,3.5393,3.4397
24894414,ACH-000082,SARC,4.9840,4.1752
6918848,ACH-000835,SARC,2.8832,2.7423
6918848,ACH-000613,SARC,2.6593,2.8171
6918848,ACH-000410,SARC,4.8899,4.1805
6918848,ACH-000748,SARC,0.1845,-1.1604
6918848,ACH-000364,SARC,-1.6124,1.7704
24756910,ACH-000375,SARC,1.8016,0.3764
6918638,ACH-000082,SARC,3.5613,2.5015
6918638,ACH-000835,SARC,3.8233,4.0791
6918638,ACH-000359,SARC,6.0236,3.4989
6918638,ACH-000169,SARC,-0.1577,-0.3305
6918638,ACH-000748,SARC,0.5270,-0.2150
6918638,ACH-000087,SARC,-1.9241,-0.5889
6918638,ACH-000939,SARC,3.2439,3.5577
6918638,ACH-000364,SARC,-1.5530,2.3129
46943432,ACH-000201,SARC,2.1773,3.3639
46943432,ACH-000613,SARC,5.0484,4.8659
24951314,ACH-000082,SARC,5.0918,1.7839
24951314,ACH-000054,SARC,0.9999,1.5316
11485656,ACH-000613,SARC,1.7001,2.4096
11485656,ACH-000359,SARC,3.0742,2.6422
11485656,ACH-000169,SARC,2.8968,2.2753
46931012,ACH-000054,SARC,5.1885,4.4099
46931012,ACH-000364,SARC,5.2259,4.9696
49806720,ACH-000052,SARC,3.9198,3.5452
49806720,ACH-000613,SARC,3.6627,3.7528
49806720,ACH-000359,SARC,4.6836,3.5850
6445562,ACH-000052,SARC,2.8073,1.9190
6445562,ACH-000835,SARC,3.8887,3.3334
6445562,ACH-000410,SARC,4.6734,4.4507
25167777,ACH-000096,SARC,-3.9279,-3.8030
25167777,ACH-000613,SARC,0.5457,-1.0107
25167777,ACH-000449,SARC,-2.0311,-1.5114
56965967,ACH-000375,SARC,2.7503,2.9447
56965967,ACH-000359,SARC,5.7617,4.0314
56965967,ACH-000505,SARC,3.1075,2.7458
56965967,ACH-000939,SARC,3.2515,3.8311
3796,ACH-000082,SARC,5.4222,4.4694
3796,ACH-000359,SARC,5.3305,4.3039
3796,ACH-000410,SARC,6.0312,5.7776
3796,ACH-000939,SARC,4.6272,4.0983
3796,ACH-000772,SARC,4.4733,4.0967
3796,ACH-000364,SARC,5.1177,4.5923
10451420,ACH-000375,SARC,4.9991,4.1680
10451420,ACH-000169,SARC,4.7709,4.3565
10451420,ACH-000939,SARC,5.2971,5.2423
44143370,ACH-000375,SARC,3.3884,3.1315
44143370,ACH-000613,SARC,4.3117,4.0682
44143370,ACH-000939,SARC,3.4633,3.7595
10074640,ACH-000052,SARC,4.5945,3.1331
10074640,ACH-000082,SARC,5.2968,4.2890
10074640,ACH-000613,SARC,3.5583,4.0678
10074640,ACH-000054,SARC,3.5502,3.6156
10074640,ACH-000410,SARC,6.7032,5.3787
10074640,ACH-000087,SARC,3.9455,2.1174
10074640,ACH-000939,SARC,3.9708,3.8842
11282283,ACH-000052,SARC,4.0672,2.8666
11282283,ACH-000082,SARC,6.8409,4.2120
11282283,ACH-000375,SARC,3.7385,2.9221
11282283,ACH-000054,SARC,4.4153,3.6871
11282283,ACH-000607,SARC,3.2615,3.7735
11282283,ACH-000087,SARC,1.2214,1.9618
11282283,ACH-000772,SARC,4.4115,2.8603
25195352,ACH-000210,SARC,1.8955,2.9258
25195352,ACH-000096,SARC,2.1056,2.8661
25195352,ACH-000613,SARC,5.0501,3.8228
25195352,ACH-000607,SARC,4.3898,3.7203
25195352,ACH-000449,SARC,5.1471,4.0170
25195352,ACH-000364,SARC,5.7341,4.7251
16747388,ACH-000096,SARC,2.7993,2.0012
16747388,ACH-000835,SARC,4.7381,4.6061
9868037,ACH-000096,SARC,3.3846,3.2081
9868037,ACH-000375,SARC,3.3802,3.7076
9868037,ACH-000607,SARC,3.6304,3.8966
9868037,ACH-000939,SARC,3.7886,4.0599
9868037,ACH-000772,SARC,3.1842,4.1213
44224160,ACH-000939,SARC,-0.3009,2.2544
5384616,ACH-000772,SARC,-1.2277,-1.6714
216239,ACH-000939,SARC,0.8093,1.7195
25257557,ACH-000613,SARC,3.1651,3.9149
25257557,ACH-000449,SARC,4.4226,2.6330
46191454,ACH-000835,SARC,3.6617,4.5112
46191454,ACH-000359,SARC,5.2095,4.3118
46191454,ACH-000169,SARC,2.1241,1.3804
46191454,ACH-000410,SARC,5.5083,5.5463
9884685,ACH-000939,SARC,1.6022,1.6701
6852167,ACH-000201,SARC,2.0723,2.4089
6852167,ACH-000052,SARC,3.3206,2.6989
6852167,ACH-000210,SARC,0.7419,1.7412
6852167,ACH-000082,SARC,2.6059,2.1569
6852167,ACH-000096,SARC,1.8254,1.6642
6852167,ACH-000607,SARC,3.6573,3.9407
6852167,ACH-000748,SARC,3.0917,2.7143
6852167,ACH-000087,SARC,0.7929,1.7039
6852167,ACH-000939,SARC,3.9298,4.0145
9967941,ACH-000082,SARC,6.4722,4.5751
9903786,ACH-000505,SARC,3.0039,2.9321
9903786,ACH-000748,SARC,3.7571,3.1016
9903786,ACH-000087,SARC,1.7621,1.7935
16722836,ACH-000375,SARC,2.3737,0.8101
16722836,ACH-000607,SARC,2.1798,3.3784
16722836,ACH-000169,SARC,1.4348,1.6890
16722836,ACH-000410,SARC,4.9495,5.1299
42642645,ACH-000201,SARC,-2.1009,-0.5476
42642645,ACH-000210,SARC,-1.3980,0.2955
42642645,ACH-000835,SARC,2.0154,2.2501
42642645,ACH-000613,SARC,1.4386,1.4421
42642645,ACH-000169,SARC,-0.3497,0.1472
9810884,ACH-000082,SARC,4.8538,5.2511
9810884,ACH-000096,SARC,3.9401,3.1445
9810884,ACH-000835,SARC,4.8897,5.3092
9810884,ACH-000449,SARC,5.1259,4.1601
9810884,ACH-000359,SARC,5.9078,5.2479
9956222,ACH-000210,SARC,1.7421,1.4355
9956222,ACH-000082,SARC,3.6380,1.7534
9956222,ACH-000096,SARC,2.2521,1.6896
9956222,ACH-000359,SARC,4.6559,3.2720
9956222,ACH-000410,SARC,5.3407,5.6447
9956222,ACH-000772,SARC,1.9708,1.9998
9911830,ACH-000054,SARC,0.1662,0.0349
9911830,ACH-000748,SARC,0.3313,0.4587
16725726,ACH-000210,SARC,4.1405,2.6033
16725726,ACH-000410,SARC,5.9804,5.9666
24772860,ACH-000052,SARC,0.5399,-1.0168
24772860,ACH-000613,SARC,2.9874,1.2541
24772860,ACH-000607,SARC,0.5752,-1.1191
24772860,ACH-000169,SARC,-2.3108,-1.3484
447912,ACH-000201,SARC,4.9805,4.1170
447912,ACH-000449,SARC,3.7757,4.2077
447912,ACH-000087,SARC,3.5486,3.1648
5291,ACH-000607,SARC,2.5413,3.1010
5291,ACH-000772,SARC,1.6292,2.9793
5113032,ACH-000054,SARC,5.1740,5.1949
5113032,ACH-000607,SARC,4.9465,5.4198
5113032,ACH-000505,SARC,5.5139,5.4000
5113032,ACH-000087,SARC,5.6715,4.7785
66577006,ACH-000052,SARC,4.9499,4.7491
66577006,ACH-000087,SARC,4.9732,4.3964
11626560,ACH-000607,SARC,1.8891,2.3639
5329102,ACH-000939,SARC,2.8672,1.7074
3062316,ACH-000772,SARC,2.8114,2.5759
5311510,ACH-000087,SARC,2.9944,2.3137
644215,ACH-000087,SARC,-2.7530,-1.9512
11844351,ACH-000087,SARC,3.6216,2.6695
10461815,ACH-000087,SARC,3.3104,2.5725
11364421,ACH-000748,SARC,-2.9508,-1.7896
20635522,ACH-000748,SARC,1.7729,2.7694
20635522,ACH-000087,SARC,1.5436,2.7874
20635522,ACH-000939,SARC,3.9111,2.0347
4993,ACH-000939,SARC,4.7034,3.3215
49836027,ACH-000748,SARC,-2.9653,-2.3627
49836027,ACH-000772,SARC,-0.3636,-0.0388
10172943,ACH-000939,SARC,-2.4889,-2.1922
9826308,ACH-000748,SARC,-3.6319,-3.1283
9826308,ACH-000772,SARC,-1.1931,-0.8159
4261,ACH-000748,SARC,0.2413,0.3921
4261,ACH-000772,SARC,2.8623,0.8071
7251185,ACH-000748,SARC,3.2181,2.5864
462382,ACH-000772,SARC,1.7455,0.4112
11626927,ACH-000087,SARC,3.4538,3.6334
11626927,ACH-000939,SARC,3.8660,3.9161
65110,ACH-000913,UCEC,7.4191,7.9196
65110,ACH-000879,UCEC,8.0823,7.9447
6710780,ACH-000864,UCEC,-4.7719,-3.8942
84691,ACH-000864,UCEC,4.1078,3.2331
84691,ACH-000974,UCEC,3.3908,2.0275
148124,ACH-000879,UCEC,-6.1171,-5.2818
126941,ACH-000864,UCEC,-3.8973,-0.9353
126941,ACH-000965,UCEC,-0.6983,-0.2431
126941,ACH-000974,UCEC,0.2814,-0.6844
444795,ACH-000965,UCEC,1.5721,3.6420
123631,ACH-000864,UCEC,2.2508,1.4476
123631,ACH-000974,UCEC,1.6209,0.6400
24978538,ACH-000978,UCEC,2.8429,2.4866
24978538,ACH-000879,UCEC,3.3537,2.1641
5311,ACH-000864,UCEC,1.9691,1.2177
5311,ACH-000978,UCEC,2.2804,1.3496
5311,ACH-000879,UCEC,1.3231,1.1964
6918289,ACH-000978,UCEC,-1.3936,-0.7233
5328940,ACH-000913,UCEC,2.2290,1.7214
6450551,ACH-000864,UCEC,2.2578,2.7634
6450551,ACH-000879,UCEC,0.5072,1.4239
6450551,ACH-000974,UCEC,1.9863,1.6765
11152667,ACH-000978,UCEC,-1.1365,0.8510
11152667,ACH-000913,UCEC,-1.7255,-0.6183
126565,ACH-000978,UCEC,0.5664,0.4122
126565,ACH-000965,UCEC,-2.8678,-1.4859
10341154,ACH-000978,UCEC,4.1422,3.4874
10341154,ACH-000965,UCEC,3.1850,2.8445
11667893,ACH-000913,UCEC,2.3819,2.5137
5278396,ACH-000974,UCEC,4.1639,3.3007
300471,ACH-000978,UCEC,-3.7353,-1.8574
24776445,ACH-000965,UCEC,3.9934,4.2769
10077147,ACH-000879,UCEC,1.7488,1.5208
10077147,ACH-000974,UCEC,1.7118,1.0607
11327430,ACH-000978,UCEC,4.1422,3.1935
11327430,ACH-000974,UCEC,2.2136,2.2831
10459196,ACH-000879,UCEC,3.5960,4.5237
10459196,ACH-000974,UCEC,3.8387,4.2211
11624601,ACH-000913,UCEC,4.0846,4.2869
11624601,ACH-000974,UCEC,4.1932,4.1584
10384072,ACH-000879,UCEC,2.3217,1.9888
1401,ACH-000978,UCEC,4.1422,3.2070
9914412,ACH-000864,UCEC,3.4473,2.3714
9914412,ACH-000974,UCEC,1.7811,1.1006
44450571,ACH-000864,UCEC,4.4601,4.1625
46930998,ACH-000864,UCEC,-0.9662,1.7699
46930998,ACH-000978,UCEC,1.1454,1.9472
11977753,ACH-000913,UCEC,-2.2198,-2.8622
25262965,ACH-000913,UCEC,0.7068,-0.0785
46844147,ACH-000864,UCEC,2.8371,2.6937
9826528,ACH-000974,UCEC,1.3117,-1.7734
11316960,ACH-000879,UCEC,3.8799,3.1185
9938202,ACH-000974,UCEC,4.1672,3.3581
160355,ACH-000864,UCEC,3.6564,3.9363
85668777,ACH-000965,UCEC,5.9427,5.8224
85668777,ACH-000974,UCEC,5.5544,5.9250
51371303,ACH-000974,UCEC,3.5652,3.2256
11609586,ACH-000864,UCEC,3.4469,2.9792
11609586,ACH-000913,UCEC,2.2860,2.6717
11609586,ACH-000879,UCEC,3.6900,2.3714
11455910,ACH-000913,UCEC,-1.8686,-0.8139
11455910,ACH-000879,UCEC,-4.6389,-0.7166
46843772,ACH-000913,UCEC,2.9919,2.9457
46843772,ACH-000879,UCEC,2.8248,3.3549
9858940,ACH-000864,UCEC,4.1320,4.0375
9858940,ACH-000974,UCEC,4.4131,3.8758
71271629,ACH-000965,UCEC,3.3953,1.9421
54685215,ACH-000978,UCEC,0.5652,0.4111
54685215,ACH-000965,UCEC,0.0937,-0.6120
9863776,ACH-000965,UCEC,1.1964,-0.1890
637858,ACH-000864,UCEC,1.6192,2.0323
6914657,ACH-000978,UCEC,-2.7364,0.6022
6914657,ACH-000913,UCEC,-4.7442,-5.9975
6914657,ACH-000965,UCEC,-6.1892,-4.8603
44819241,ACH-000879,UCEC,0.4242,0.6359
57339144,ACH-000864,UCEC,2.4157,2.6428
57339144,ACH-000913,UCEC,2.0421,2.2704
57339144,ACH-000974,UCEC,2.1938,2.0210
56962337,ACH-000864,UCEC,1.9015,1.9711
56962337,ACH-000978,UCEC,2.5938,2.0212
36462,ACH-000879,UCEC,-0.0790,0.0861
60750,ACH-000864,UCEC,-3.2961,-2.4970
60750,ACH-000978,UCEC,-0.0803,-0.4402
60750,ACH-000879,UCEC,-3.7668,-4.4122
60750,ACH-000974,UCEC,-6.7722,-5.0681
5746,ACH-000978,UCEC,1.3177,-0.0590
5746,ACH-000974,UCEC,-1.8406,-1.9824
11707110,ACH-000913,UCEC,-0.4952,0.0603
5394,ACH-000864,UCEC,5.2209,5.1436
5394,ACH-000913,UCEC,5.6277,5.5653
5460769,ACH-000879,UCEC,0.7231,1.1685
5460769,ACH-000974,UCEC,-0.1106,0.8990
104842,ACH-000864,UCEC,-3.0209,-4.1010
104842,ACH-000965,UCEC,-3.1796,-5.3738
4263900,ACH-000864,UCEC,3.0435,3.1515
4263900,ACH-000974,UCEC,1.6981,1.8229
24826799,ACH-000978,UCEC,2.7726,1.4871
25222038,ACH-000879,UCEC,-1.6959,-0.8775
11713159,ACH-000913,UCEC,1.4205,1.3175
11713159,ACH-000879,UCEC,0.8639,1.4158
10027278,ACH-000913,UCEC,0.9222,0.8728
10027278,ACH-000974,UCEC,1.0380,1.0137
5208,ACH-000965,UCEC,-0.2107,-0.8031
3218,ACH-000974,UCEC,1.4893,2.0354
6753378,ACH-000978,UCEC,3.8532,2.6774
521106,ACH-000913,UCEC,2.4726,2.9213
10200390,ACH-000913,UCEC,1.3112,1.6457
10200390,ACH-000879,UCEC,2.6351,1.8010
446378,ACH-000974,UCEC,-5.9578,-5.3149
11404337,ACH-000978,UCEC,1.3695,0.2057
24785538,ACH-000879,UCEC,0.6551,-0.6068
54676905,ACH-000879,UCEC,4.3581,4.4869
11617559,ACH-000864,UCEC,5.9513,5.2312
10113978,ACH-000974,UCEC,1.3232,2.6189
6445533,ACH-000864,UCEC,-3.0250,-2.8040
9813758,ACH-000974,UCEC,3.1142,2.0591
159324,ACH-000913,UCEC,1.7484,0.7955
25126798,ACH-000864,UCEC,3.8927,4.0414
25126798,ACH-000965,UCEC,4.2518,3.8601
10109823,ACH-000864,UCEC,2.0821,2.7852
10109823,ACH-000978,UCEC,2.9391,2.9415
6450816,ACH-000913,UCEC,-2.1312,-1.2568
11338033,ACH-000913,UCEC,1.9852,1.9429
11754511,ACH-000978,UCEC,2.1466,3.5135
11647372,ACH-000913,UCEC,1.8756,2.0098
11647372,ACH-000965,UCEC,3.3627,1.9395
5289247,ACH-000864,UCEC,2.9260,2.8533
5289247,ACH-000913,UCEC,3.7528,3.1042
5289247,ACH-000974,UCEC,3.0494,2.3155
46885626,ACH-000864,UCEC,1.2153,-0.4676
46885626,ACH-000913,UCEC,1.5290,2.5791
176167,ACH-000879,UCEC,5.6427,3.9531
176167,ACH-000974,UCEC,0.5982,2.3180
11625818,ACH-000864,UCEC,2.8238,3.6589
25102847,ACH-000978,UCEC,2.4643,3.1398
25102847,ACH-000974,UCEC,1.7806,1.6290
24889392,ACH-000978,UCEC,2.1348,2.2761
53340664,ACH-000864,UCEC,1.9215,2.7116
53340664,ACH-000879,UCEC,3.8136,4.0282
11634725,ACH-000978,UCEC,3.8550,3.1409
11634725,ACH-000974,UCEC,1.1620,1.1020
11493598,ACH-000978,UCEC,6.3594,5.3534
11493598,ACH-000913,UCEC,5.2971,4.8809
